OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
1182,GO-2021424868,2021.03.06,2021,March,6,Saturday,65,D41,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.27084608,43.71366479
1183,GO-2021437169,2021.03.09,2021,March,9,Tuesday,68,D12,Stabbing,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.49797084,43.69853265
1184,GO-2021511040,2021.03.19,2021,March,19,Friday,78,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51044558,43.74922073
1185,GO-2021611765,2021.04.03,2021,April,3,Saturday,93,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.52560393,43.69958888
1186,GO-2021614694,2021.04.04,2021,April,4,Sunday,94,D33,Stabbing,48,Hillcrest Village,48,Hillcrest Village (48),-79.35186754,43.79704957
1187,GO-2021618567,2021.04.04,2021,April,4,Sunday,94,D54,Stabbing,57,Broadview North,57,Broadview North (57),-79.35005957,43.69126018
1188,GO-2021683552,2021.04.05,2021,April,5,Monday,95,D55,Stabbing,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.31721624,43.70154515
1189,GO-2021646518,2021.04.08,2021,April,8,Thursday,98,D41,Stabbing,126,Dorset Park,126,Dorset Park (126),-79.28594715,43.77156796
1190,GO-2021700719,2021.04.16,2021,April,16,Friday,106,D12,Shooting,28,Rustic,28,Rustic (28),-79.50534135,43.70840838
1191,GO-2021904598,2021.05.16,2021,May,16,Sunday,136,D23,Shooting,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.56876144,43.67411322
1192,GO-2021951127,2021.05.22,2021,May,22,Saturday,142,D42,Other,130,Milliken,130,Milliken (130),-79.28431547,43.81687479
1193,GO-2021961854,2021.05.24,2021,May,24,Monday,144,D55,Other,70,South Riverdale,70,South Riverdale (70),-79.35098441,43.66034525
1194,GO-20211028789,2021.06.02,2021,June,2,Wednesday,153,D14,Other,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80),-79.41873095,43.65903123
1195,GO-20211087369,2021.06.11,2021,June,11,Friday,162,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.21419029,43.76152724
1196,GO-20211107853,2021.06.13,2021,June,13,Sunday,164,D43,Shooting,138,Eglinton East,138,Eglinton East (138),-79.24381943,43.74395402
1197,GO-20211112628,2021.06.13,2021,June,13,Sunday,164,D43,Other,138,Eglinton East,138,Eglinton East (138),-79.24505779,43.74322406
1198,GO-20211107853,2021.06.13,2021,June,13,Sunday,164,D43,Shooting,138,Eglinton East,138,Eglinton East (138),-79.24381943,43.74395402
1199,GO-20211108068,2021.06.14,2021,June,14,Monday,165,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.48146311,43.69249868
1200,GO-20211158175,2021.06.21,2021,June,21,Monday,172,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.48397161,43.68986304
1201,GO-20211233778,2021.07.01,2021,July,1,Thursday,182,D32,Other,33,Clanton Park,33,Clanton Park (33),-79.4375228,43.75148661
1202,GO-20211236893,2021.07.02,2021,July,2,Friday,183,D54,Shooting,44,Flemingdon Park,44,Flemingdon Park (44),-79.3280819,43.71560698
1203,GO-20211236780,2021.07.02,2021,July,2,Friday,183,D52,Other,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.38376255,43.65570978
1204,GO-20211248165,2021.07.03,2021,July,3,Saturday,184,D41,Shooting,126,Dorset Park,126,Dorset Park (126),-79.28324661,43.7717268
1205,GO-20211263005,2021.07.05,2021,July,5,Monday,186,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.48875881,43.75450634
1206,GO-20211292779,2021.07.10,2021,July,10,Saturday,191,D31,Other,27,York University Heights,27,York University Heights (27),-79.48875881,43.75450634
1207,GO-20211319545,2021.07.14,2021,July,14,Wednesday,195,D31,Other,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.53408631,43.71687467
1208,GO-20211362894,2021.07.18,2021,July,18,Sunday,199,D41,Other,123,Cliffcrest,123,Cliffcrest (123),-79.23525618,43.70618194
1209,GO-20211359540,2021.07.19,2021,July,19,Monday,200,D51,Other,70,South Riverdale,70,South Riverdale (70),-79.35494779,43.64121572
1210,GO-20211360309,2021.07.20,2021,July,20,Tuesday,201,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5441617,43.69761594
1211,GO-20211370623,2021.07.21,2021,July,21,Wednesday,202,D13,Stabbing,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.44825855,43.69859126
1212,GO-20211382319,2021.07.23,2021,July,23,Friday,204,D12,Stabbing,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.48852544,43.70545312
1213,GO-20211417029,2021.07.28,2021,July,28,Wednesday,209,D55,Stabbing,68,North Riverdale,68,North Riverdale (68),-79.34945465,43.66614488
1214,GO-20211484398,2021.08.06,2021,August,6,Friday,218,D55,Other,62,East End-Danforth,62,East End-Danforth (62),-79.31167633,43.68594351
1215,GO-20211494943,2021.08.08,2021,August,8,Sunday,220,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.4000122,43.65615319
1216,GO-20211494943,2021.08.08,2021,August,8,Sunday,220,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.4000122,43.65615319
1217,GO-20211543961,2021.08.14,2021,August,14,Saturday,226,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.48897714,43.69770662
1218,GO-20211538967,2021.08.14,2021,August,14,Saturday,226,D42,Other,144,Morningside Heights,NSA,NSA,-79.18973651,43.85078973
1219,GO-20211617066,2021.08.25,2021,August,25,Wednesday,237,D12,Other,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),-79.47089581,43.68046482
1220,GO-20211630428,2021.08.27,2021,August,27,Friday,239,D22,Shooting,19,Long Branch,19,Long Branch (19),-79.53939847,43.59309343
1221,GO-20211638087,2021.08.28,2021,August,28,Saturday,240,D52,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.38924103,43.64841255
1222,GO-20211677261,2021.09.02,2021,September,2,Thursday,245,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.36780279,43.65181198
1223,GO-20211684171,2021.09.03,2021,September,3,Friday,246,D32,Shooting,27,York University Heights,27,York University Heights (27),-79.48446015,43.78389925
1224,GO-20211692780,2021.09.04,2021,September,4,Saturday,247,D22,Other,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.51720854,43.62420203
1225,GO-20211699665,2021.09.05,2021,September,5,Sunday,248,D43,Other,140,Guildwood,140,Guildwood (140),-79.21127701,43.75112576
1226,GO-20211699665,2021.09.05,2021,September,5,Sunday,248,D43,Other,140,Guildwood,140,Guildwood (140),-79.21127701,43.75112576
1227,GO-20211713828,2021.09.07,2021,September,7,Tuesday,250,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51280742,43.75146674
1228,GO-20211788435,2021.09.17,2021,September,17,Friday,260,D41,Shooting,124,Kennedy Park,124,Kennedy Park (124),-79.25395763,43.7248214
1229,GO-20211794405,2021.09.18,2021,September,18,Saturday,261,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.36097505,43.6619143
1230,GO-20211851845,2021.09.26,2021,September,26,Sunday,269,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.18875726,43.82514301
1231,GO-20211874352,2021.09.29,2021,September,29,Wednesday,272,D23,Stabbing,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.59036741,43.73400519
1232,GO-20211896862,2021.10.03,2021,October,3,Sunday,276,D55,Stabbing,64,Woodbine Corridor,64,Woodbine Corridor (64),-79.32041923,43.67711566
1233,GO-20211971401,2021.10.13,2021,October,13,Wednesday,286,D42,Shooting,146,Malvern East,132,Malvern (132),-79.20482773,43.79744119
1234,GO-20211987049,2021.10.16,2021,October,16,Saturday,289,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.48758849,43.74960108
1235,GO-20212022276,2021.10.21,2021,October,21,Thursday,294,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.48085669,43.75714818
1236,GO-20212037136,2021.10.23,2021,October,23,Saturday,296,D12,Shooting,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),-79.47390812,43.69041488
1237,GO-20212036766,2021.10.23,2021,October,23,Saturday,296,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51371066,43.75418203
1238,GO-20212040619,2021.10.23,2021,October,23,Saturday,296,D12,Shooting,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.53368757,43.71359821
1239,GO-20212048858,2021.10.24,2021,October,24,Sunday,297,D41,Shooting,120,Clairlea-Birchmount,119,Wexford/Maryvale (119),-79.29751157,43.72564496
1240,GO-20212071533,2021.10.28,2021,October,28,Thursday,301,D42,Shooting,145,Malvern West,132,Malvern (132),-79.22417321,43.80395316
1241,GO-20212079091,2021.10.29,2021,October,29,Friday,302,D41,Shooting,126,Dorset Park,126,Dorset Park (126),-79.28107479,43.76579585
1242,GO-20212091136,2021.10.30,2021,October,30,Saturday,303,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.50028637,43.73862391
1243,GO-20212177949,2021.11.12,2021,November,12,Friday,316,D43,Other,134,Highland Creek,134,Highland Creek (134),-79.16298362,43.7939733
1244,GO-20212209204,2021.11.16,2021,November,16,Tuesday,320,D33,Stabbing,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),-79.32041798,43.75634715
1245,GO-20212211875,2021.11.16,2021,November,16,Tuesday,320,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.20477951,43.76396047
1246,GO-20212277790,2021.11.26,2021,November,26,Friday,330,D42,Shooting,143,West Rouge,131,Rouge (131),-79.17501661,43.80457197
1247,GO-20212373251,2021.12.09,2021,December,9,Thursday,343,D53,Stabbing,174,South Eglinton-Davisville,104,Mount Pleasant West (104),-79.39189891,43.70555886
1248,GO-20212397941,2021.12.13,2021,December,13,Monday,347,D42,Shooting,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.25953568,43.79211352
1249,GO-20212471927,2021.12.23,2021,December,23,Thursday,357,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51044558,43.74922073
1250,GO-20212477849,2021.12.24,2021,December,24,Friday,358,D32,Shooting,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.44354801,43.71877318
1251,GO-20212487697,2021.12.26,2021,December,26,Sunday,360,D12,Shooting,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.48290274,43.67879646
1252,GO-20212516090,2021.12.31,2021,December,31,Friday,365,D12,Stabbing,115,Mount Dennis,115,Mount Dennis (115),-79.48566769,43.68507604
1253,GO-20229964,2022.01.02,2022,January,2,Sunday,2,D12,Shooting,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.53535957,43.71031843
1254,GO-202216903,2022.01.03,2022,January,3,Monday,3,D22,Shooting,20,Alderwood,20,Alderwood (20),-79.53187035,43.60011655
1255,GO-202216903,2022.01.03,2022,January,3,Monday,3,D22,Shooting,20,Alderwood,20,Alderwood (20),-79.53187035,43.60011655
1256,GO-202216630,2022.01.03,2022,January,3,Monday,3,D14,Stabbing,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80),-79.41659813,43.65570094
1257,GO-202217098,2022.01.03,2022,January,3,Monday,3,D22,Shooting,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.47403498,43.63056408
1258,GO-202250758,2022.01.08,2022,January,8,Saturday,8,D53,Shooting,167,Church-Wellesley,98,Rosedale-Moore Park (98),-79.38315682,43.67104023
1259,GO-2022110972,2022.01.18,2022,January,18,Tuesday,18,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.55597987,43.71694142
1260,GO-2022124347,2022.01.19,2022,January,19,Wednesday,19,D54,Shooting,57,Broadview North,57,Broadview North (57),-79.35086866,43.68796376
1261,GO-2022139163,2022.01.22,2022,January,22,Saturday,22,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.47040205,43.69856191
1262,GO-2022151149,2022.01.23,2022,January,23,Sunday,23,D53,Shooting,100,Yonge-Eglinton,100,Yonge-Eglinton (100),-79.40744139,43.70183321
1263,GO-2022267789,2022.02.09,2022,February,9,Wednesday,40,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.50483225,43.74803828
1264,GO-2022294326,2022.02.14,2022,February,14,Monday,45,D41,Shooting,156,Bendale-Glen Andrew,127,Bendale (127),-79.26351366,43.75477992
1265,GO-2022314804,2022.02.17,2022,February,17,Thursday,48,D32,Shooting,36,Newtonbrook West,36,Newtonbrook West (36),-79.43746381,43.78502057
1266,GO-2022324234,2022.02.19,2022,February,19,Saturday,50,D12,Shooting,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.47680739,43.7030208
1267,GO-2022385565,2022.02.28,2022,February,28,Monday,59,D43,Shooting,136,West Hill,136,West Hill (136),-79.1868624,43.77060655
1268,GO-2022458878,2022.03.11,2022,March,11,Friday,70,D11,Other,89,Runnymede-Bloor West Village,89,Runnymede-Bloor West Village (89),-79.48849365,43.65913209
1269,GO-2022499009,2022.03.17,2022,March,17,Thursday,76,D43,Other,142,Woburn North,137,Woburn (137),-79.25123515,43.77967932
1270,GO-2022576248,2022.03.28,2022,March,28,Monday,87,D55,Stabbing,70,South Riverdale,70,South Riverdale (70),-79.33215992,43.65987261
1271,GO-2022613599,2022.04.02,2022,April,2,Saturday,92,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.36790417,43.65721718
1272,GO-2022646404,2022.04.07,2022,April,7,Thursday,97,D51,Shooting,74,North St.James Town,74,North St.James Town (74),-79.37685066,43.67235238
1273,GO-2022661027,2022.04.09,2022,April,9,Saturday,99,D51,Shooting,73,Moss Park,73,Moss Park (73),-79.37345495,43.65729769
1274,GO-2022689316,2022.04.15,2022,April,15,Friday,105,D52,Stabbing,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.37960001,43.64209686
1275,GO-2022792257,2022.04.28,2022,April,28,Thursday,118,D11,Shooting,87,High Park-Swansea,87,High Park-Swansea (87),-79.46991096,43.63720442
1276,GO-2022804180,2022.04.30,2022,April,30,Saturday,120,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.58380349,43.7468081
1277,GO-2022849364,2022.05.07,2022,May,7,Saturday,127,D42,Shooting,146,Malvern East,132,Malvern (132),-79.19907695,43.80027433
1278,GO-2022868493,2022.05.09,2022,May,9,Monday,129,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.50924445,43.72344008
1279,GO-2022964428,2022.05.22,2022,May,22,Sunday,142,D52,Other,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3893803,43.65214538
1280,GO-20221060544,2022.06.05,2022,June,5,Sunday,156,D13,Shooting,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.44278975,43.69729598
1281,GO-20221087191,2022.06.08,2022,June,8,Wednesday,159,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.21104685,43.76286021
1282,GO-20221138477,2022.06.15,2022,June,15,Wednesday,166,D32,Shooting,38,Lansing-Westgate,38,Lansing-Westgate (38),-79.41074512,43.76070773
1283,GO-20221150299,2022.06.17,2022,June,17,Friday,168,D42,Other,147,L'Amoreaux West,117,L'Amoreaux (117),-79.33151614,43.80147137
1284,GO-20221149694,2022.06.17,2022,June,17,Friday,168,D22,Other,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.53403138,43.63844241
1285,GO-20221153656,2022.06.18,2022,June,18,Saturday,169,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.51658143,43.69382045
1286,GO-20221164624,2022.06.19,2022,June,19,Sunday,170,D13,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.46515795,43.70593998
1287,GO-20221294476,2022.07.07,2022,July,7,Thursday,188,D55,Shooting,64,Woodbine Corridor,64,Woodbine Corridor (64),-79.31190314,43.68036996
1288,GO-20221295738,2022.07.08,2022,July,8,Friday,189,D32,Stabbing,27,York University Heights,27,York University Heights (27),-79.47147699,43.76782031
1289,GO-20221324110,2022.07.11,2022,July,11,Monday,192,D43,Other,156,Bendale-Glen Andrew,127,Bendale (127),-79.25355602,43.77792331
1290,GO-20221360743,2022.07.16,2022,July,16,Saturday,197,D52,Shooting,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.38147201,43.64290662
1291,GO-20221362949,2022.07.17,2022,July,17,Sunday,198,D14,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.40270188,43.64392011
1292,GO-20221443372,2022.07.28,2022,July,28,Thursday,209,D41,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.28930849,43.7010039
1293,GO-20221527751,2022.08.09,2022,August,9,Tuesday,221,D12,Shooting,113,Weston,113,Weston (113),-79.51212106,43.701085
1294,GO-20221594291,2022.08.18,2022,August,18,Thursday,230,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.50812167,43.72798918
1295,GO-20221608092,2022.08.20,2022,August,20,Saturday,232,D41,Stabbing,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),-79.25433156,43.69912455
1296,GO-20221652609,2022.08.26,2022,August,26,Friday,238,D32,Stabbing,38,Lansing-Westgate,38,Lansing-Westgate (38),-79.44003299,43.76176567
1297,GO-20221652609,2022.08.26,2022,August,26,Friday,238,D32,Stabbing,38,Lansing-Westgate,38,Lansing-Westgate (38),-79.44003299,43.76176567
1298,GO-20221757893,2022.09.10,2022,September,10,Saturday,253,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.48954494,43.74680734
1299,GO-20221760173,2022.09.10,2022,September,10,Saturday,253,D32,Stabbing,153,Avondale,51,Willowdale East (51),-79.4038931,43.76043663
1300,GO-20221800162,2022.09.15,2022,September,15,Thursday,258,D22,Shooting,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.48931103,43.61377308
1301,GO-20221835644,2022.09.20,2022,September,20,Tuesday,263,D31,Stabbing,24,Black Creek,24,Black Creek (24),-79.51377459,43.7586795
1302,GO-20221836380,2022.09.21,2022,September,21,Wednesday,264,D23,Stabbing,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.55511244,43.71509621
1303,GO-20221839939,2022.09.21,2022,September,21,Wednesday,264,D41,Shooting,138,Eglinton East,138,Eglinton East (138),-79.25578146,43.73669759
1304,GO-20221836380,2022.09.21,2022,September,21,Wednesday,264,D23,Stabbing,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.55511244,43.71509621
1305,GO-20221864755,2022.09.25,2022,September,25,Sunday,268,D22,Other,20,Alderwood,20,Alderwood (20),-79.53918518,43.60783563
1306,GO-20221934921,2022.10.04,2022,October,4,Tuesday,277,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.37478802,43.66081101
1307,GO-20221946068,2022.10.06,2022,October,6,Thursday,279,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51923547,43.75286554
1308,GO-20221963156,2022.10.08,2022,October,8,Saturday,281,D12,Shooting,113,Weston,113,Weston (113),-79.51131176,43.69833654
1309,GO-20221968025,2022.10.09,2022,October,9,Sunday,282,D32,Shooting,27,York University Heights,27,York University Heights (27),-79.47147699,43.76782031
1310,GO-20222052791,2022.10.22,2022,October,22,Saturday,295,D14,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.4007817,43.64743821
1311,GO-20222099784,2022.10.28,2022,October,28,Friday,301,D55,Shooting,69,Blake-Jones,69,Blake-Jones (69),-79.33536336,43.68083868
1312,GO-20222120467,2022.10.31,2022,October,31,Monday,304,D43,Shooting,142,Woburn North,137,Woburn (137),-79.22657265,43.77758344
1313,GO-20222165958,2022.11.06,2022,November,6,Sunday,310,D31,Stabbing,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51707116,43.75484813
1314,GO-20222209711,2022.11.12,2022,November,12,Saturday,316,D42,Shooting,130,Milliken,130,Milliken (130),-79.29493081,43.82070161
1315,GO-20222229664,2022.11.15,2022,November,15,Tuesday,319,D14,Shooting,85,South Parkdale,85,South Parkdale (85),-79.43273523,43.64047145
1316,GO-20222265498,2022.11.20,2022,November,20,Sunday,324,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.6152032,43.73197481
1317,GO-20222377717,2022.12.06,2022,December,6,Tuesday,340,D55,Stabbing,65,Greenwood-Coxwell,65,Greenwood-Coxwell (65),-79.32976981,43.68160175
1318,GO-20222396611,2022.12.08,2022,December,8,Thursday,342,D11,Stabbing,88,High Park North,88,High Park North (88),-79.46821933,43.65632622
1319,GO-20222413771,2022.12.10,2022,December,10,Saturday,344,D54,Shooting,61,Taylor-Massey,61,Taylor-Massey (61),-79.29217555,43.69607151
1320,GO-20222452652,2022.12.16,2022,December,16,Friday,350,D43,Shooting,135,Morningside,135,Morningside (135),-79.20511142,43.76503825
